origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,duration,placement_status
7,9,San Francisco,Stanford University,Mechanical Engineering,7,2019,1,Job Opportunities,2021,None,None,-0.8785035087145754,0.4950587919301342,2,0,2,0.6623905439127489,-0.008315259255065975,0
5,7,Dubai,Middlesex University Dubai,Business Administration,4,2023,1,Political Stability,2025,UAE,Intel,1.903167637518736,1.0756230943155987,0,3,4,0.0,-0.008315259255065975,1
0,9,Los Angeles,UCLA,Design,1,2021,1,Political Stability,2022,USA,IBM,1.1240552087247289,-1.409192119894189,2,2,1,0.6623905439127489,-1.2311475026470962,1
9,0,Montreal,McGill University,Political Science,5,2023,0,Quality of Life,2025,None,None,-0.8785035087145754,1.5632971083193887,1,3,0,-0.9665426535420397,-0.008315259255065975,0
9,3,Mumbai,IIT Bombay,Data Science,4,2021,1,Higher Ranking,2023,None,None,-0.8785035087145754,-0.4338440918866089,1,4,4,0.0,-0.008315259255065975,0
1,5,Moscow,Lomonosov Moscow State University,Psychology,7,2023,1,Job Opportunities,2025,Russia,IBM,0.15915625168367925,-1.0144083942720734,2,2,3,-1.1581818532426031,-0.008315259255065975,1
5,8,Cambridge,University of Cambridge,Data Science,4,2023,0,Quality of Life,2025,None,None,-0.8785035087145754,-0.7357375291270501,4,1,1,0.9498493434635937,-0.008315259255065975,0
0,4,Dublin,Dublin City University,Data Science,0,2021,0,Quality of Life,2022,None,None,-0.8785035087145754,-0.5035118081728652,4,4,0,1.045668943313875,-1.2311475026470962,0
5,1,Turku,Ã…bo Akademi University,Architecture,1,2020,1,Job Opportunities,2023,Finland,IBM,0.7780371660926869,-0.3409538035049345,3,4,3,1.5247669425652834,1.214516984136964,1
6,8,Manchester,University of Manchester,Psychology,3,2023,1,Political Stability,2025,UK,Google,1.8236631499479363,-1.6878629850392124,1,0,3,0.4707513442121854,-0.008315259255065975,1
2,1,Tampere,Tampere University,Mechanical Engineering,7,2020,0,Quality of Life,2022,None,None,-0.8785035087145754,1.609742252510226,5,1,3,-0.6790838539911949,-0.008315259255065975,0
1,2,Berlin,TU Berlin,Computer Science,3,2020,1,Job Opportunities,2023,Germany,IBM,0.5215011087275818,0.44861364773929696,3,2,1,1.045668943313875,1.214516984136964,1
6,3,Chennai,IIT Madras,Law,4,2022,0,Job Opportunities,2024,India,Tesla,0.36501608557235704,0.4950587919301342,3,4,3,-1.1581818532426031,-0.008315259255065975,1
1,9,Chicago,University of Chicago,Data Science,4,2023,0,Political Stability,2025,USA,SAP,1.8991450890404515,1.5168519641285516,0,1,2,-1.7330994523442929,-0.008315259255065975,1
5,6,Grahamstown,Rhodes University,Economics,7,2022,0,Political Stability,2025,South Africa,Microsoft,0.9989421200251445,0.21638792678511096,1,0,3,-1.7330994523442929,1.214516984136964,1
4,8,London,King's College London,Design,6,2020,0,Quality of Life,2021,UK,Intel,1.7333135561856834,-1.6878629850392124,0,1,4,0.0,-1.2311475026470962,1
0,8,Cambridge,University of Cambridge,Medicine,7,2021,0,Scholarship,2023,UK,Intel,1.9235564371586684,1.2149585268881102,1,4,4,0.0,-0.008315259255065975,1
5,4,Dublin,Trinity College Dublin,Economics,0,2022,1,Political Stability,2023,Ireland,Microsoft,-0.1884195425649532,1.2614036710789476,0,4,3,1.5247669425652834,-1.2311475026470962,1
5,8,London,King's College London,Data Science,4,2019,1,Scholarship,2020,UK,IBM,0.5046221798187017,0.12349763840343654,5,0,4,0.0,-1.2311475026470962,1
1,7,Dubai,Manipal Academy Dubai,Economics,3,2020,1,Scholarship,2022,None,None,-0.8785035087145754,-1.7343081292300495,0,3,0,0.08747294481105837,-0.008315259255065975,0
1,8,Manchester,University of Manchester,Electrical Engineering,7,2022,0,Job Opportunities,2023,UK,Intel,1.1824215984096413,-1.339524403607934,2,2,2,0.4707513442121854,-1.2311475026470962,1
1,6,Cape Town,University of Cape Town,Computer Science,5,2019,0,Job Opportunities,2020,None,None,-0.8785035087145754,-0.7125149570316321,2,3,2,-1.2540014530928845,-1.2311475026470962,0
5,6,Grahamstown,Rhodes University,Design,4,2019,1,Job Opportunities,2021,None,None,-0.8785035087145754,1.7490776850827376,2,1,0,0.6623905439127489,-0.008315259255065975,0
9,8,London,King's College London,Psychology,6,2022,0,Job Opportunities,2025,None,None,-0.8785035087145754,0.9362876617430871,4,4,4,0.0,1.214516984136964,0
0,1,Lappeenranta,LUT University,Psychology,1,2021,1,Political Stability,2022,Finland,Siemens,-0.08052059514743934,1.2149585268881102,1,1,3,0.08747294481105837,-1.2311475026470962,1
5,3,Delhi,IIT Delhi,Economics,6,2020,0,Higher Ranking,2023,None,None,-0.8785035087145754,0.913065089647669,1,2,1,-1.6372798524940115,1.214516984136964,0
9,6,Pretoria,University of Pretoria,Economics,2,2021,0,Scholarship,2024,None,None,-0.8785035087145754,1.0988456664110178,1,3,3,1.2373081430144395,1.214516984136964,0
2,3,Pilani,BITS Pilani,Business Administration,4,2023,1,Political Stability,2025,India,Tesla,0.9147643776045731,0.21638792678511096,1,2,0,1.2373081430144395,-0.008315259255065975,1
6,7,Abu Dhabi,Zayed University,Medicine,3,2022,0,Political Stability,2024,UAE,Goldman Sachs,1.1319819954319366,0.9595102338385062,0,4,1,0.3749317443619041,-0.008315259255065975,1
8,0,Montreal,McGill University,Computer Science,7,2020,1,Quality of Life,2021,None,None,-0.8785035087145754,0.7737296570751574,5,2,0,-0.2958054545900678,-1.2311475026470962,0
8,1,Lappeenranta,LUT University,Electrical Engineering,3,2022,0,Higher Ranking,2025,Finland,Tesla,1.860792849872494,1.0059553780293433,4,1,1,-0.7749034538414762,1.214516984136964,1
7,2,Berlin,Humboldt University,Economics,3,2019,0,Higher Ranking,2021,None,None,-0.8785035087145754,-0.4338440918866089,3,4,1,0.08747294481105837,-0.008315259255065975,0
8,7,Sharjah,American University of Sharjah,Mechanical Engineering,2,2022,0,Political Stability,2024,None,None,-0.8785035087145754,-1.641417840848375,3,1,4,0.0,-0.008315259255065975,0
0,2,Stuttgart,University of Stuttgart,Mechanical Engineering,6,2020,1,Political Stability,2023,None,None,-0.8785035087145754,0.16994278259427376,0,0,0,0.4707513442121854,1.214516984136964,0
6,0,Montreal,McGill University,Law,2,2020,0,Scholarship,2021,None,None,-0.8785035087145754,1.5632971083193887,5,1,3,-0.39162505444035,-1.2311475026470962,0
5,1,Turku,University of Turku,Economics,5,2023,0,Scholarship,2025,None,None,-0.8785035087145754,-1.4324146919896081,5,1,4,0.0,-0.008315259255065975,0
3,4,Maynooth,Maynooth University,Medicine,1,2023,0,Quality of Life,2026,None,None,-0.8785035087145754,-0.3409538035049345,4,1,3,-1.6372798524940115,1.214516984136964,0
7,1,Turku,University of Turku,Law,7,2019,1,Scholarship,2020,Finland,Intel,-0.00028652770557824976,0.35572335935762256,2,1,1,0.9498493434635937,-1.2311475026470962,1
3,6,Durban,University of KwaZulu-Natal,Business Administration,5,2022,0,Scholarship,2025,South Africa,SAP,1.0163534450561504,-0.898295533794981,3,1,1,-1.1581818532426031,1.214516984136964,1
9,5,Novosibirsk,Novosibirsk State University,Finance,3,2022,0,Higher Ranking,2023,Russia,IBM,0.18839860165081615,-1.0840761105583296,1,2,2,1.5247669425652834,-1.2311475026470962,1
0,1,Lappeenranta,LUT University,Political Science,7,2022,1,Quality of Life,2024,Finland,IBM,-0.17274343452457974,0.23961049888053007,1,0,4,0.0,-0.008315259255065975,1
5,7,Abu Dhabi,Zayed University,Computer Science,3,2021,0,Political Stability,2024,None,None,-0.8785035087145754,1.4239616757468772,2,2,3,0.6623905439127489,1.214516984136964,0
4,2,Munich,LMU Munich,Computer Science,0,2022,1,Quality of Life,2024,None,None,-0.8785035087145754,0.7737296570751574,2,4,0,-1.1581818532426031,-0.008315259255065975,0
3,2,Heidelberg,Heidelberg University,Design,7,2021,0,Political Stability,2024,Germany,Google,1.2414978495907216,-0.41062151979119077,5,4,0,1.7164061422658479,1.214516984136964,1
6,8,London,King's College London,Psychology,7,2020,1,Job Opportunities,2023,UK,Intel,0.4231261363836533,1.2614036710789476,5,2,1,-1.5414602526437293,1.214516984136964,1
2,8,Oxford,University of Oxford,Psychology,2,2021,0,Quality of Life,2022,UK,Facebook,1.4468252873572736,0.3092782151667854,5,0,2,-0.5832642541409127,-1.2311475026470962,1
9,7,Abu Dhabi,Zayed University,Biotechnology,6,2021,0,Quality of Life,2022,None,None,-0.8785035087145754,0.6343942245026458,0,1,3,-1.9247386520448564,-1.2311475026470962,0
8,7,Dubai,Heriot-Watt Dubai,Psychology,2,2023,0,Political Stability,2026,None,None,-0.8785035087145754,1.2846262431743656,4,2,3,-1.7330994523442929,1.214516984136964,0
4,6,Johannesburg,University of Johannesburg,Data Science,6,2019,1,Scholarship,2022,None,None,-0.8785035087145754,-1.130521254749167,4,1,2,-1.7330994523442929,1.214516984136964,0
2,5,Novosibirsk,Novosibirsk State University,Electrical Engineering,4,2022,1,Political Stability,2023,Russia,Tesla,1.639375218192804,-1.2698566873216774,1,0,4,0.0,-1.2311475026470962,1
8,6,Pretoria,University of Pretoria,Medicine,1,2022,0,Political Stability,2024,None,None,-0.8785035087145754,0.26283307097594816,4,0,0,-1.6372798524940115,-0.008315259255065975,0
4,6,Grahamstown,Rhodes University,Design,2,2019,1,Quality of Life,2021,South Africa,Deloitte,1.6354709799638807,-1.409192119894189,5,0,2,0.08747294481105837,-0.008315259255065975,1
6,3,Pilani,BITS Pilani,Mechanical Engineering,2,2021,1,Scholarship,2023,India,SAP,0.08146585460308631,-0.38739894769577166,5,4,0,0.3749317443619041,-0.008315259255065975,1
5,7,Dubai,Manipal Academy Dubai,Finance,6,2022,0,Higher Ranking,2025,UAE,Intel,1.315698094315156,-1.2930792594170966,2,2,4,0.0,1.214516984136964,1
6,2,Heidelberg,Heidelberg University,Business Administration,1,2020,1,Quality of Life,2021,None,None,-0.8785035087145754,0.8898425175522499,3,0,1,-1.445640652793448,-1.2311475026470962,0
5,7,Abu Dhabi,Zayed University,Biotechnology,6,2023,1,Scholarship,2026,None,None,-0.8785035087145754,-1.7110855571346315,2,3,1,-0.6790838539911949,1.214516984136964,0
4,8,Birmingham,University of Birmingham,Business Administration,2,2019,1,Higher Ranking,2021,UK,IBM,0.912437609367134,-1.57175012456212,2,3,1,1.8122257421161292,-0.008315259255065975,1
4,7,Dubai,Heriot-Watt Dubai,Design,3,2020,1,Quality of Life,2023,UAE,Amazon,1.5999976235303817,0.7737296570751574,4,0,2,-1.7330994523442929,1.214516984136964,1
7,1,Turku,University of Turku,Architecture,6,2019,0,Quality of Life,2022,None,None,-0.8785035087145754,0.913065089647669,0,0,2,-0.6790838539911949,1.214516984136964,0
8,0,Vancouver,University of British Columbia,Business Administration,2,2020,0,Political Stability,2022,Canada,Siemens,-0.19486745115514453,0.704061940788901,3,0,4,0.0,-0.008315259255065975,1
1,7,Dubai,University of Dubai,Law,1,2023,0,Job Opportunities,2025,UAE,Apple,0.2349339663995977,0.4253910756438789,2,0,4,0.0,-0.008315259255065975,1
7,3,Mumbai,IIT Bombay,Civil Engineering,4,2019,1,Higher Ranking,2020,None,None,-0.8785035087145754,-1.2930792594170966,2,1,4,0.0,-1.2311475026470962,0
3,0,Montreal,McGill University,Medicine,6,2023,0,Scholarship,2026,None,None,-0.8785035087145754,1.1685133826972731,1,0,0,1.3331277428647208,1.214516984136964,0
9,0,Vancouver,Simon Fraser University,Finance,1,2019,0,Scholarship,2022,None,None,-0.8785035087145754,1.5400745362239707,2,4,1,0.5665709440624668,1.214516984136964,0
2,7,Dubai,Heriot-Watt Dubai,Political Science,6,2021,0,Higher Ranking,2024,None,None,-0.8785035087145754,1.6561873967010632,1,3,0,-0.8707230536917584,1.214516984136964,0
1,6,Stellenbosch,Stellenbosch University,Design,4,2021,1,Scholarship,2022,None,None,-0.8785035087145754,-0.6196246686499577,4,2,3,-1.2540014530928845,-1.2311475026470962,0
3,7,Dubai,Heriot-Watt Dubai,Biotechnology,6,2021,1,Quality of Life,2024,None,None,-0.8785035087145754,-0.8518503896041437,0,0,4,0.0,1.214516984136964,0
2,8,Manchester,University of Manchester,Design,7,2020,1,Scholarship,2021,UK,Tesla,-0.13644190634555142,0.9827328059339243,5,0,1,-0.2958054545900678,-1.2311475026470962,1
5,2,Berlin,Humboldt University,Psychology,4,2020,0,Political Stability,2021,None,None,-0.8785035087145754,-0.10872808255074845,1,2,0,1.6205865424155648,-1.2311475026470962,0
3,7,Dubai,Manipal Academy Dubai,Mechanical Engineering,0,2019,0,Higher Ranking,2022,UAE,SAP,0.1518210162232781,-1.4324146919896081,0,2,0,-0.19998585473978647,1.214516984136964,1
6,1,Joensuu,University of Eastern Finland,Mechanical Engineering,3,2021,0,Higher Ranking,2024,None,None,-0.8785035087145754,-1.362746975703352,2,0,0,1.4289473427150021,1.214516984136964,0
6,2,Aachen,RWTH Aachen,Electrical Engineering,3,2019,1,Quality of Life,2020,None,None,-0.8785035087145754,-0.7821826733178874,2,1,1,0.18329254466134054,-1.2311475026470962,0
3,5,Moscow,Moscow Institute of Physics and Technology,Business Administration,3,2022,1,Higher Ranking,2025,None,None,-0.8785035087145754,-1.0608535384629105,2,3,0,1.1414885431641564,1.214516984136964,0
6,0,Vancouver,University of British Columbia,Architecture,2,2020,1,Political Stability,2021,Canada,Amazon,1.3419235329235795,-0.7821826733178874,2,2,0,1.8122257421161292,-1.2311475026470962,1
6,9,Chicago,University of Chicago,Medicine,6,2022,0,Political Stability,2023,None,None,-0.8785035087145754,1.0291779501247615,4,1,4,0.0,-1.2311475026470962,0
6,0,London,Western University,Medicine,1,2023,0,Job Opportunities,2025,None,None,-0.8785035087145754,-1.5020824082758635,1,2,2,-1.2540014530928845,-0.008315259255065975,0
6,2,Stuttgart,University of Stuttgart,Electrical Engineering,2,2020,1,Higher Ranking,2022,Germany,Goldman Sachs,1.8821281315073166,-0.3641763756003536,3,1,0,1.7164061422658479,-0.008315259255065975,1
0,4,Galway,National University of Ireland Galway,Medicine,1,2023,0,Higher Ranking,2025,None,None,-0.8785035087145754,0.6343942245026458,3,2,2,-1.5414602526437293,-0.008315259255065975,0
5,1,Turku,University of Turku,Political Science,1,2021,1,Political Stability,2024,Finland,Facebook,1.4695802919844319,0.5647265082163905,2,4,1,-1.828919052194575,1.214516984136964,1
8,7,Dubai,Middlesex University Dubai,Finance,4,2019,0,Political Stability,2022,None,None,-0.8785035087145754,0.7505070849797383,4,3,1,-1.9247386520448564,1.214516984136964,0
4,2,Berlin,Humboldt University,Finance,1,2019,0,Higher Ranking,2022,None,None,-0.8785035087145754,0.9362876617430871,3,1,0,-1.6372798524940115,1.214516984136964,0
1,7,Abu Dhabi,Zayed University,Finance,4,2022,0,Higher Ranking,2025,UAE,Facebook,0.6851439019691657,-1.339524403607934,5,1,4,0.0,1.214516984136964,1
2,9,New York,Columbia University,Finance,7,2019,1,Job Opportunities,2022,USA,Facebook,1.1917878264840782,-0.31773123140951637,0,0,3,-1.5414602526437293,1.214516984136964,1
6,3,Tiruchirappalli,NIT Trichy,Political Science,5,2022,0,Political Stability,2025,None,None,-0.8785035087145754,-1.0608535384629105,5,1,3,0.7582101437630302,1.214516984136964,0
3,9,New York,NYU,Biotechnology,7,2023,0,Job Opportunities,2026,USA,Siemens,0.6736480894062252,-0.8518503896041437,0,4,4,0.0,1.214516984136964,1
5,2,Berlin,TU Berlin,Law,1,2022,1,Political Stability,2024,None,None,-0.8785035087145754,-1.641417840848375,4,1,4,0.0,-0.008315259255065975,0
9,7,Dubai,Manipal Academy Dubai,Psychology,3,2019,0,Quality of Life,2021,UAE,Apple,1.1779652456836986,-1.5253049803712826,3,2,1,-1.062362253392321,-0.008315259255065975,1
1,7,Dubai,Heriot-Watt Dubai,Psychology,6,2019,1,Job Opportunities,2022,None,None,-0.8785035087145754,-0.17839579883700477,3,1,1,-1.3498210529431667,1.214516984136964,0
8,2,Munich,Technical University of Munich,Political Science,2,2020,1,Quality of Life,2021,None,None,-0.8785035087145754,0.16994278259427376,2,3,1,1.9080453419664105,-1.2311475026470962,0
7,0,Ottawa,University of Ottawa,Political Science,4,2020,0,Scholarship,2023,Canada,Google,-0.14908138465231793,0.4253910756438789,3,1,2,-1.062362253392321,1.214516984136964,1
9,6,Stellenbosch,Stellenbosch University,Design,3,2019,1,Job Opportunities,2020,South Africa,Intel,-0.11134041510606035,0.8666199454568319,4,4,0,0.4707513442121854,-1.2311475026470962,1
6,7,Sharjah,American University of Sharjah,Biotechnology,4,2021,1,Job Opportunities,2022,UAE,Apple,0.1466153652513805,1.2614036710789476,4,3,1,0.9498493434635937,-1.2311475026470962,1
7,4,Dublin,Dublin City University,Electrical Engineering,4,2023,0,Job Opportunities,2026,Ireland,Siemens,1.6492935607642605,-1.409192119894189,0,4,2,1.7164061422658479,1.214516984136964,1
0,4,Cork,University College Cork,Finance,7,2020,0,Higher Ranking,2023,None,None,-0.8785035087145754,1.1917359547926911,2,4,2,0.8540297436133124,1.214516984136964,0
2,3,Delhi,IIT Delhi,Civil Engineering,3,2020,1,Job Opportunities,2021,India,SAP,-0.1544645009982575,1.7258551129873196,0,1,2,1.1414885431641564,-1.2311475026470962,1
3,4,Dublin,University College Dublin,Electrical Engineering,6,2022,1,Higher Ranking,2024,None,None,-0.8785035087145754,-1.6878629850392124,1,0,3,1.4289473427150021,-0.008315259255065975,0
4,0,Kingston,Queen's University,Electrical Engineering,6,2023,0,Scholarship,2025,None,None,-0.8785035087145754,1.4007391036514591,0,0,3,-0.39162505444035,-0.008315259255065975,0
5,0,Toronto,University of Toronto,Civil Engineering,2,2019,0,Job Opportunities,2022,None,None,-0.8785035087145754,0.3092782151667854,3,3,3,-1.445640652793448,1.214516984136964,0
7,5,Novosibirsk,Novosibirsk State University,Political Science,0,2020,0,Higher Ranking,2022,Russia,McKinsey,-0.15034336064550524,0.3325007872622045,1,0,2,-1.6372798524940115,-0.008315259255065975,1
5,7,Dubai,Middlesex University Dubai,Civil Engineering,7,2022,0,Job Opportunities,2024,UAE,McKinsey,1.4733267832142067,-0.24806351512326005,1,2,4,0.0,-0.008315259255065975,1
2,3,Chennai,IIT Madras,Political Science,7,2022,0,Political Stability,2024,None,None,-0.8785035087145754,0.8201748012659946,3,4,2,0.6623905439127489,-0.008315259255065975,0
7,6,Johannesburg,University of Johannesburg,Biotechnology,0,2023,1,Political Stability,2026,South Africa,Microsoft,0.8995615105616449,-1.641417840848375,3,1,2,1.8122257421161292,1.214516984136964,1
1,8,London,Imperial College London,Political Science,7,2022,0,Job Opportunities,2024,UK,SAP,1.3928955320234102,-1.7110855571346315,5,2,1,0.27911214451162186,-0.008315259255065975,1
4,0,Toronto,University of Toronto,Electrical Engineering,0,2019,0,Political Stability,2020,Canada,McKinsey,-0.14843067828083073,-1.362746975703352,3,0,1,0.6623905439127489,-1.2311475026470962,1
2,9,New York,Columbia University,Data Science,3,2021,1,Higher Ranking,2023,USA,Deloitte,1.9269282792654656,0.05382992211718125,5,3,3,-0.7749034538414762,-0.008315259255065975,1
6,9,New York,Columbia University,Law,0,2022,0,Job Opportunities,2023,None,None,-0.8785035087145754,0.10027506630801845,2,2,4,0.0,-1.2311475026470962,0
3,2,Berlin,Humboldt University,Design,4,2021,0,Scholarship,2023,None,None,-0.8785035087145754,1.2149585268881102,4,3,0,1.4289473427150021,-0.008315259255065975,0
9,3,Delhi,IIT Delhi,Civil Engineering,0,2022,1,Job Opportunities,2025,None,None,-0.8785035087145754,0.8666199454568319,2,1,4,0.0,1.214516984136964,0
0,9,Los Angeles,UCLA,Psychology,6,2022,0,Job Opportunities,2024,None,None,-0.8785035087145754,-1.0376309663674925,2,2,4,0.0,-0.008315259255065975,0
2,1,Helsinki,University of Helsinki,Finance,5,2022,0,Job Opportunities,2023,None,None,-0.8785035087145754,-1.0608535384629105,3,3,3,1.2373081430144395,-1.2311475026470962,0
2,8,London,Imperial College London,Mechanical Engineering,2,2023,1,Higher Ranking,2025,UK,McKinsey,0.3353596497324555,-1.5020824082758635,5,2,3,-1.2540014530928845,-0.008315259255065975,1
6,5,Moscow,Moscow Institute of Physics and Technology,Data Science,0,2022,1,Higher Ranking,2025,Russia,SAP,0.8729614228302439,1.6561873967010632,3,1,1,-0.19998585473978647,1.214516984136964,1
1,0,London,Western University,Data Science,0,2021,1,Quality of Life,2022,Canada,SAP,2.0268807216008784,-0.22484094302784197,5,2,1,0.4707513442121854,-1.2311475026470962,1
5,9,Boston,MIT,Data Science,1,2020,1,Quality of Life,2021,None,None,-0.8785035087145754,-0.3409538035049345,1,3,0,-0.2958054545900678,-1.2311475026470962,0
6,3,Delhi,Delhi University,Architecture,1,2019,0,Higher Ranking,2022,India,Siemens,0.1767844788385143,-1.0144083942720734,5,3,2,1.8122257421161292,1.214516984136964,1
7,8,Edinburgh,University of Edinburgh,Data Science,1,2023,0,Job Opportunities,2025,UK,Apple,1.4378928635304946,1.354293959460622,0,2,2,0.6623905439127489,-0.008315259255065975,1
9,7,Abu Dhabi,Zayed University,Computer Science,3,2021,1,Higher Ranking,2022,None,None,-0.8785035087145754,-1.3163018315125148,2,0,0,-0.8707230536917584,-1.2311475026470962,0
6,0,Toronto,University of Toronto,Computer Science,0,2020,1,Job Opportunities,2021,None,None,-0.8785035087145754,1.4704068199377145,5,1,3,-0.7749034538414762,-1.2311475026470962,0
8,7,Dubai,Manipal Academy Dubai,Architecture,3,2022,1,Political Stability,2024,None,None,-0.8785035087145754,1.7258551129873196,4,0,0,1.5247669425652834,-0.008315259255065975,0
4,7,Dubai,University of Dubai,Civil Engineering,4,2020,1,Scholarship,2022,None,None,-0.8785035087145754,0.4021685035484598,2,4,4,0.0,-0.008315259255065975,0
2,1,Turku,Ã…bo Akademi University,Mechanical Engineering,2,2019,0,Job Opportunities,2020,None,None,-0.8785035087145754,-0.06228293835991124,0,2,4,0.0,-1.2311475026470962,0
6,3,Bangalore,IISc Bangalore,Design,0,2023,0,Higher Ranking,2025,India,Facebook,0.24518752134424449,1.122068238506436,1,0,0,0.27911214451162186,-0.008315259255065975,1
1,5,Moscow,Higher School of Economics,Civil Engineering,7,2021,1,Scholarship,2024,Russia,Deloitte,0.5247940773348049,-0.7357375291270501,0,4,2,-1.9247386520448564,1.214516984136964,1
1,5,Saint Petersburg,Saint Petersburg State University,Architecture,4,2019,0,Political Stability,2022,None,None,-0.8785035087145754,1.4704068199377145,5,2,0,1.5247669425652834,1.214516984136964,0
6,2,Munich,Technical University of Munich,Business Administration,0,2021,1,Higher Ranking,2022,Germany,Siemens,1.5621186253598691,0.07705249421259934,2,0,0,-1.828919052194575,-1.2311475026470962,1
3,7,Abu Dhabi,Khalifa University,Finance,6,2022,0,Quality of Life,2023,UAE,Goldman Sachs,2.0397371020314736,-0.8750729616995618,2,2,3,0.5665709440624668,-1.2311475026470962,1
8,0,Vancouver,Simon Fraser University,Biotechnology,0,2022,1,Scholarship,2025,Canada,Intel,0.9163812843458443,0.10027506630801845,1,2,2,-0.5832642541409127,1.214516984136964,1
4,6,Durban,University of KwaZulu-Natal,Economics,2,2021,1,Job Opportunities,2024,South Africa,Tesla,0.9495673092916915,-0.5499569523637023,5,3,2,-0.48744465429063133,1.214516984136964,1
4,6,Stellenbosch,Stellenbosch University,Design,5,2020,1,Quality of Life,2023,None,None,-0.8785035087145754,1.4704068199377145,0,0,3,-1.3498210529431667,1.214516984136964,0
7,6,Johannesburg,University of the Witwatersrand,Electrical Engineering,6,2022,1,Job Opportunities,2024,None,None,-0.8785035087145754,1.609742252510226,4,0,0,-1.2540014530928845,-0.008315259255065975,0
2,1,Lappeenranta,LUT University,Medicine,2,2021,0,Job Opportunities,2023,Finland,Amazon,0.9595842437376156,-1.4788598361804455,1,1,3,-1.6372798524940115,-0.008315259255065975,1
9,2,Aachen,RWTH Aachen,Computer Science,1,2023,1,Political Stability,2024,Germany,Intel,0.5145799591399453,-1.0608535384629105,0,2,2,0.7582101437630302,-1.2311475026470962,1
7,4,Dublin,University College Dublin,Mechanical Engineering,1,2022,1,Higher Ranking,2023,None,None,-0.8785035087145754,-1.2930792594170966,1,3,0,1.2373081430144395,-1.2311475026470962,0
5,4,Maynooth,Maynooth University,Law,3,2020,1,Higher Ranking,2021,None,None,-0.8785035087145754,-1.362746975703352,1,3,4,0.0,-1.2311475026470962,0
7,3,Pilani,BITS Pilani,Economics,2,2019,1,Scholarship,2020,India,Apple,0.7720033433752602,-0.06228293835991124,4,4,3,-0.48744465429063133,-1.2311475026470962,1
1,9,New York,NYU,Civil Engineering,3,2023,0,Higher Ranking,2025,USA,Tesla,0.25877348164590147,-0.9911858221766553,0,1,1,0.6623905439127489,-0.008315259255065975,1
2,3,Chennai,IIT Madras,Mechanical Engineering,1,2023,1,Higher Ranking,2025,India,SAP,0.9452489851900038,-0.13195065464616756,3,3,1,-1.7330994523442929,-0.008315259255065975,1
5,9,Boston,Harvard University,Design,0,2019,0,Scholarship,2022,None,None,-0.8785035087145754,-1.641417840848375,4,0,1,1.5247669425652834,1.214516984136964,0
1,2,Munich,Technical University of Munich,Biotechnology,5,2022,1,Quality of Life,2024,Germany,SAP,0.8342542529142023,0.23961049888053007,4,4,0,1.8122257421161292,-0.008315259255065975,1
7,1,Tampere,Tampere University,Mechanical Engineering,7,2020,0,Job Opportunities,2023,Finland,Amazon,1.200542784936815,-0.9911858221766553,5,2,2,-0.6790838539911949,1.214516984136964,1
4,0,Edmonton,University of Alberta,Business Administration,1,2021,1,Scholarship,2023,None,None,-0.8785035087145754,1.122068238506436,5,2,2,0.08747294481105837,-0.008315259255065975,0
8,7,Dubai,University of Dubai,Data Science,4,2021,0,Higher Ranking,2023,None,None,-0.8785035087145754,1.7490776850827376,1,2,4,0.0,-0.008315259255065975,0
2,1,Turku,Ã…bo Akademi University,Finance,1,2020,1,Political Stability,2023,None,None,-0.8785035087145754,-0.10872808255074845,1,1,3,1.3331277428647208,1.214516984136964,0
1,0,Vancouver,Simon Fraser University,Political Science,0,2021,1,Quality of Life,2024,Canada,Amazon,1.3246305181419347,0.8201748012659946,0,1,0,0.18329254466134054,1.214516984136964,1
2,9,Boston,MIT,Medicine,6,2019,0,Job Opportunities,2021,None,None,-0.8785035087145754,-1.5253049803712826,4,4,4,0.0,-0.008315259255065975,0
5,2,Heidelberg,Heidelberg University,Design,2,2023,0,Political Stability,2024,Germany,Deloitte,0.50566725368806,1.0756230943155987,1,0,4,0.0,-1.2311475026470962,1
9,1,Lappeenranta,LUT University,Architecture,0,2021,0,Job Opportunities,2024,Finland,Amazon,-0.13358274198598646,0.7969522291705755,0,3,0,1.6205865424155648,1.214516984136964,1
1,7,Abu Dhabi,Khalifa University,Data Science,7,2022,1,Political Stability,2025,None,None,-0.8785035087145754,-0.41062151979119077,3,4,3,0.18329254466134054,1.214516984136964,0
8,3,Delhi,Delhi University,Biotechnology,1,2020,0,Scholarship,2021,India,Goldman Sachs,1.1324157996795947,0.704061940788901,3,4,3,-0.39162505444035,-1.2311475026470962,1
5,1,Helsinki,University of Helsinki,Data Science,4,2021,0,Scholarship,2024,Finland,Goldman Sachs,2.051469535093137,0.4253910756438789,3,1,4,0.0,1.214516984136964,1
0,9,Boston,Harvard University,Computer Science,6,2022,1,Political Stability,2024,None,None,-0.8785035087145754,-0.38739894769577166,3,1,2,1.7164061422658479,-0.008315259255065975,0
1,8,London,King's College London,Economics,7,2019,1,Higher Ranking,2020,None,None,-0.8785035087145754,-0.898295533794981,0,1,3,-1.062362253392321,-1.2311475026470962,0
